"Date ","Symbol ","Security Name ","Client Name ","Buy / Sell ","Quantity Traded ","Trade Price / Wght. Avg. Price ","Remarks "
"13-MAR-2025","GENSOL","Gensol Engineering Ltd","MANSI SHARE AND STOCK ADVISORS PVT LTD","SELL","56,150","262.25","-"
"13-MAR-2025","GENSOL","Gensol Engineering Ltd","MANSI SHARE AND STOCK ADVISORS PVT LTD","BUY","2,25,000","265.64","-"
"13-MAR-2025","GENSOL","Gensol Engineering Ltd","VIRTUE FINANCIAL SERVICES PRIVATE LIMITED","SELL","4,40,492","265.72","-"
"13-MAR-2025","KALANA","Kalana Ispat Limited","SHRISHTI AGRAWAL","SELL","64,000","45.46","-"
"13-MAR-2025","KALANA","Kalana Ispat Limited","SHRISHTI AGRAWAL","BUY","66,000","47.30","-"
"13-MAR-2025","KRN","KRN Heat Exchange N Ref L","GRAVITON RESEARCH CAPITAL LLP","BUY","3,83,332","967.61","-"
"13-MAR-2025","KRN","KRN Heat Exchange N Ref L","GRAVITON RESEARCH CAPITAL LLP","SELL","3,83,332","966.64","-"
"13-MAR-2025","MOKSH","Moksh Ornaments Limited","INVESTI GLOBAL OPPORTUNITY FUND PCC - CELL 1","BUY","6,00,000","12.65","-"
"13-MAR-2025","MOKSH","Moksh Ornaments Limited","PINE OAK GLOBAL FUND","SELL","5,88,720","12.65","-"
"13-MAR-2025","MTNL","Maha Tel Nigam Ltd.","AAKRAYA RESEARCH LLP","BUY","17,93,582","49.32","-"
"13-MAR-2025","MTNL","Maha Tel Nigam Ltd.","AAKRAYA RESEARCH LLP","SELL","17,93,582","49.37","-"
"13-MAR-2025","MTNL","Maha Tel Nigam Ltd.","BIPLABCHAKRABORTY","SELL","22,40,110","49.08","-"
"13-MAR-2025","MTNL","Maha Tel Nigam Ltd.","BIPLABCHAKRABORTY","BUY","22,40,110","49.37","-"
"13-MAR-2025","MTNL","Maha Tel Nigam Ltd.","ELIXIR WEALTH MANAGEMENT PRIVATE LIMITED","SELL","22,38,786","49.79","-"
"13-MAR-2025","MTNL","Maha Tel Nigam Ltd.","ELIXIR WEALTH MANAGEMENT PRIVATE LIMITED","BUY","22,56,786","49.57","-"
"13-MAR-2025","MTNL","Maha Tel Nigam Ltd.","GRAVITON RESEARCH CAPITAL LLP","BUY","47,62,554","49.09","-"
"13-MAR-2025","MTNL","Maha Tel Nigam Ltd.","GRAVITON RESEARCH CAPITAL LLP","SELL","47,62,554","49.14","-"
"13-MAR-2025","MTNL","Maha Tel Nigam Ltd.","HRTI PRIVATE LIMITED","BUY","22,50,488","49.42","-"
"13-MAR-2025","MTNL","Maha Tel Nigam Ltd.","HRTI PRIVATE LIMITED","SELL","26,14,744","49.05","-"
"13-MAR-2025","MTNL","Maha Tel Nigam Ltd.","QE SECURITIES LLP","BUY","27,13,983","49.16","-"
"13-MAR-2025","MTNL","Maha Tel Nigam Ltd.","QE SECURITIES LLP","SELL","27,55,276","49.08","-"
"13-MAR-2025","SENCO","Senco Gold Limited","SARAVANA SECURITIES  D.SATHYAMOORTHI","SELL","16,00,000","258.80","-"
"13-MAR-2025","SENCO","Senco Gold Limited","SSPL SECURITIES PRIVATE LIMITED","BUY","16,00,000","258.81","-"
"17-MAR-2025","AGARWALFT","Agarwal Float Glass I Ltd","BANWARI LAL JHAWAR","BUY","37,500","44.50","-"
"17-MAR-2025","AGARWALFT","Agarwal Float Glass I Ltd","SHEETAL GUPTA","SELL","37,500","44.50","-"
"17-MAR-2025","AKG","AKG Exim Limited","B2C CONSULTING LLP","BUY","9,15,664","13.10","-"
"17-MAR-2025","AKG","AKG Exim Limited","MLH VENTURES LLP","SELL","9,47,877","13.10","-"
"17-MAR-2025","ANNAPURNA","Annapurna Swadisht Ltd","DV STOCK VISION LLP","BUY","2,00,000","278.25","-"
"17-MAR-2025","ANNAPURNA","Annapurna Swadisht Ltd","PROGNOSIS SECURITIES PVT. LTD","BUY","84,250","279.34","-"
"17-MAR-2025","ANNAPURNA","Annapurna Swadisht Ltd","PROGNOSIS SECURITIES PVT. LTD","SELL","1,19,250","276.62","-"
"17-MAR-2025","ASHALOG","Ashapura Logistics Ltd","SHREE HANUMAN WIND INFRA PRIVATE LIMITED","BUY","70,000","73.20","-"
"17-MAR-2025","ASHALOG","Ashapura Logistics Ltd","SONIC OVERSEAS (INDIA) PRIVATE LIMITED","SELL","70,000","73.20","-"
"17-MAR-2025","ATALREAL","Atal Realtech Limited","SANTOSH SRINIVASULU SIDDAM SETTY","SELL","9,19,799","12.16","-"
"17-MAR-2025","C2C","C2C Advanced Systems Ltd","MURTAZA ALI SOOMAR","BUY","86,400","275.75","-"
"17-MAR-2025","CONTI","Continental Seed Chem Ltd","DEEPA MAITREYA SHAH","SELL","79,992","31.60","-"
"17-MAR-2025","ELGIEQUIP","Elgi Equipments Ltd","GRAVITON RESEARCH CAPITAL LLP","BUY","25,00,703","486.87","-"
"17-MAR-2025","ELGIEQUIP","Elgi Equipments Ltd","GRAVITON RESEARCH CAPITAL LLP","SELL","25,00,703","486.91","-"
"17-MAR-2025","INNOMET","Innomet Advanced Materi L","MULTIPLIER SHARE & STOCK ADVISORS PRIVATE LIMITED","SELL","1,59,600","125.00","-"
"17-MAR-2025","INNOMET","Innomet Advanced Materi L","VIKASA INDIA EIF I FUND-INCUBE GLOBAL OPPORTUNITIES","BUY","1,59,600","125.00","-"
"17-MAR-2025","JAIPURKURT","Nandani Creation Limited","MUKUT BEHARI AGARWAL","BUY","95,000","43.95","-"
"17-MAR-2025","KAYA","Kaya Limited","POOJA GUPTA","SELL","70,000","216.00","-"
"17-MAR-2025","KAYA","Kaya Limited","RAJEEV KUMAR GUPTA","BUY","70,000","216.00","-"
"17-MAR-2025","KEC","KEC International Limited","GRAVITON RESEARCH CAPITAL LLP","SELL","14,52,308","711.44","-"
"17-MAR-2025","KEC","KEC International Limited","GRAVITON RESEARCH CAPITAL LLP","BUY","14,52,308","711.29","-"
"17-MAR-2025","MANAV-RE","Manav Infra Projects Ltd","AGRAWAL SAROJ VINODKUMAR","BUY","2,76,000","0.60","-"
"17-MAR-2025","MANAV-RE","Manav Infra Projects Ltd","ASHISH P SONI","BUY","6,00,000","0.55","-"
"17-MAR-2025","MANAV-RE","Manav Infra Projects Ltd","HARSHITA ARPANKUMAR AGRAWAL","BUY","92,000","0.57","-"
"17-MAR-2025","MANAV-RE","Manav Infra Projects Ltd","MAHENDRA NARAYAN RAJU","SELL","9,40,000","0.57","-"
"17-MAR-2025","MOBIKWIK","One Mobikwik Systems Ltd","AAKRAYA RESEARCH LLP","BUY","5,92,534","247.93","-"
"17-MAR-2025","MOBIKWIK","One Mobikwik Systems Ltd","AAKRAYA RESEARCH LLP","SELL","5,92,534","248.00","-"
"17-MAR-2025","MOBIKWIK","One Mobikwik Systems Ltd","GRAVITON RESEARCH CAPITAL LLP","SELL","6,66,126","246.34","-"
"17-MAR-2025","MOBIKWIK","One Mobikwik Systems Ltd","GRAVITON RESEARCH CAPITAL LLP","BUY","6,66,126","246.82","-"
"17-MAR-2025","MOBIKWIK","One Mobikwik Systems Ltd","HRTI PRIVATE LIMITED","SELL","9,80,193","248.77","-"
"17-MAR-2025","MOBIKWIK","One Mobikwik Systems Ltd","HRTI PRIVATE LIMITED","BUY","10,72,798","248.09","-"
"17-MAR-2025","MOBIKWIK","One Mobikwik Systems Ltd","JUMP TRADING FINANCIAL INDIA PRIVATE LIMITED","SELL","5,35,817","248.59","-"
"17-MAR-2025","MOBIKWIK","One Mobikwik Systems Ltd","JUMP TRADING FINANCIAL INDIA PRIVATE LIMITED","BUY","5,35,817","247.90","-"
"17-MAR-2025","MOBIKWIK","One Mobikwik Systems Ltd","MATHISYS ADVISORS LLP","SELL","9,74,548","248.17","-"
"17-MAR-2025","MOBIKWIK","One Mobikwik Systems Ltd","MATHISYS ADVISORS LLP","BUY","9,76,831","248.87","-"
"17-MAR-2025","MOBIKWIK","One Mobikwik Systems Ltd","QE SECURITIES LLP","SELL","8,88,081","248.71","-"
"17-MAR-2025","MOBIKWIK","One Mobikwik Systems Ltd","QE SECURITIES LLP","BUY","9,07,674","249.30","-"
"17-MAR-2025","MOKSH","Moksh Ornaments Limited","INVESTI GLOBAL OPPORTUNITY FUND PCC - CELL 1","BUY","6,40,000","12.30","-"
"17-MAR-2025","MOKSH","Moksh Ornaments Limited","PINE OAK GLOBAL FUND","SELL","6,45,413","12.30","-"
"17-MAR-2025","MOS","Mos Utility Limited","PINE OAK GLOBAL FUND","BUY","3,90,000","255.00","-"
"17-MAR-2025","MTNL","Maha Tel Nigam Ltd.","GRAVITON RESEARCH CAPITAL LLP","SELL","15,43,437","45.60","-"
"17-MAR-2025","MTNL","Maha Tel Nigam Ltd.","GRAVITON RESEARCH CAPITAL LLP","BUY","15,43,437","45.52","-"
"17-MAR-2025","ORICONENT","Oricon Enterprises Ltd","HAZARIMALL SOMANI","BUY","15,00,000","39.65","-"
"17-MAR-2025","ORICONENT","Oricon Enterprises Ltd","ORIENTAL ENTERPRISES","SELL","15,00,000","39.65","-"
"17-MAR-2025","QUADFUTURE","Quadrant Future Tek Ltd","HRTI PRIVATE LIMITED","SELL","1,75,937","474.08","-"
"17-MAR-2025","QUADFUTURE","Quadrant Future Tek Ltd","HRTI PRIVATE LIMITED","BUY","2,45,748","471.14","-"
"17-MAR-2025","RITEZONE","Rite Zone Chemcon Ind Ltd","RIKIN VINODBHAI SHAH","SELL","43,200","20.83","-"
"17-MAR-2025","TTKHLTCARE","TTK Healthcare Limited","UNO METALS LTD","SELL","76,500","1,124.24","-"
"18-MAR-2025","BALAJEE","Shree Tirupati Balajee L","WEALTH 4 U HOSPITALITY CONSULTANCY PRIVATE LIMITED","BUY","4,40,637","59.76","-"
"18-MAR-2025","BALAJEE","Shree Tirupati Balajee L","WEALTH 4 U HOSPITALITY CONSULTANCY PRIVATE LIMITED","SELL","4,40,637","59.66","-"
"18-MAR-2025","BALAJIPHOS","Balaji Phosphates Limited","ATLAS EVENTS PRIVATE LIMITED","BUY","1,50,000","76.99","-"
"18-MAR-2025","CHAMUNDA","Chamunda Electrical Ltd","ISHAAN TRADEFIN LLP","SELL","1,26,000","48.56","-"
"18-MAR-2025","CHAMUNDA","Chamunda Electrical Ltd","ISHAAN TRADEFIN LLP","BUY","1,62,000","48.57","-"
"18-MAR-2025","CONTI","Continental Seed Chem Ltd","ALL ROUNDER MARKETING PVT LTD","BUY","79,992","31.00","-"
"18-MAR-2025","DIVYADHAN","Divyadhan Recycling Ind L","HETAL GAURAVBHAI VIRADIA","BUY","1,80,000","37.00","-"
"18-MAR-2025","DIVYADHAN","Divyadhan Recycling Ind L","KINGSMAN WEALTH FUND PCC - KIF II","SELL","1,80,000","37.00","-"
"18-MAR-2025","ELGIEQUIP","Elgi Equipments Ltd","GRAVITON RESEARCH CAPITAL LLP","SELL","18,34,094","504.26","-"
"18-MAR-2025","ELGIEQUIP","Elgi Equipments Ltd","GRAVITON RESEARCH CAPITAL LLP","BUY","18,34,094","503.96","-"
"18-MAR-2025","GABRIEL","Gabriel India Ltd","GRAVITON RESEARCH CAPITAL LLP","BUY","8,29,997","562.87","-"
"18-MAR-2025","GABRIEL","Gabriel India Ltd","GRAVITON RESEARCH CAPITAL LLP","SELL","8,29,997","562.55","-"
"18-MAR-2025","GENSOL","Gensol Engineering Ltd","BRIDGE INDIA FUND","BUY","2,11,228","236.70","-"
"18-MAR-2025","GENSOL","Gensol Engineering Ltd","MANSI SHARE AND STOCK ADVISORS PVT LTD","SELL","81,431","236.70","-"
"18-MAR-2025","GENSOL","Gensol Engineering Ltd","MANSI SHARE AND STOCK ADVISORS PVT LTD","BUY","2,30,000","236.70","-"
"18-MAR-2025","GENSOL","Gensol Engineering Ltd","SICPA INDIA PRIVATE LIMITED","SELL","4,44,615","236.70","-"
"18-MAR-2025","GENSOL","Gensol Engineering Ltd","VIRTUE FINANCIAL SERVICES PRIVATE LIMITED","SELL","7,80,077","236.70","-"
"18-MAR-2025","JEYYAM","Jeyyam Global Foods Ltd","MALANI WEALTH ADVISORS PRIVATE LIMITED","BUY","8,00,000","36.89","-"
"18-MAR-2025","JEYYAM","Jeyyam Global Foods Ltd","NNM SECURITIES PVT LTD","BUY","2,000","36.50","-"
"18-MAR-2025","JEYYAM","Jeyyam Global Foods Ltd","NNM SECURITIES PVT LTD","SELL","8,06,000","36.89","-"
"18-MAR-2025","JYOTISTRUC","Jyoti Structures Ltd","SUN-N-SAND HOTELS PVT. LTD.","BUY","52,96,674","17.09","-"
"18-MAR-2025","KAMDHENU","Kamdhenu Ispat Limited","ADEQUATE REAL TRADE LLP","BUY","14,50,950","31.77","-"
"18-MAR-2025","KAMDHENU","Kamdhenu Ispat Limited","ADEQUATE REAL TRADE LLP","SELL","14,50,950","31.73","-"
"18-MAR-2025","KAMDHENU","Kamdhenu Ispat Limited","HIGHPOINT COMMERCIAL PRIVATE LIMITED","SELL","14,50,950","31.77","-"
"18-MAR-2025","KAMDHENU","Kamdhenu Ispat Limited","NILRATAN SUPPLIERS PRIVATE LIMITED .","BUY","14,50,950","31.73","-"
"18-MAR-2025","KHANDSE","Khandwala Sec. Ltd","MITTAL PUNEET","BUY","80,642","22.85","-"
"18-MAR-2025","KHANDSE","Khandwala Sec. Ltd","MITTAL PUNEET","SELL","81,325","23.14","-"
"18-MAR-2025","LOTUSEYE","Lotus Eye Hosp & Inst Ltd",". VRAMATH  FINANCIAL  SERVICES PVT LTD","BUY","1,13,269","58.07","-"
"18-MAR-2025","MANAV-RE","Manav Infra Projects Ltd","MANGLA SHANTILAL GADA","SELL","40,000","0.80","-"
"18-MAR-2025","MANAV-RE","Manav Infra Projects Ltd","MD EHSAN","BUY","40,000","0.80","-"
"18-MAR-2025","MASTEK","Mastek Ltd","GRAVITON RESEARCH CAPITAL LLP","BUY","3,17,883","2,371.27","-"
"18-MAR-2025","MASTEK","Mastek Ltd","GRAVITON RESEARCH CAPITAL LLP","SELL","3,17,883","2,371.16","-"
"18-MAR-2025","MASTEK","Mastek Ltd","NK SECURITIES RESEARCH PRIVATE LIMITED","BUY","2,31,742","2,410.25","-"
"18-MAR-2025","MASTEK","Mastek Ltd","NK SECURITIES RESEARCH PRIVATE LIMITED","SELL","2,31,742","2,411.63","-"
"18-MAR-2025","MCON","Mcon Rasayan India Ltd","HEXAXIS ADVISORS LIMITED","SELL","60,000","136.47","-"
"18-MAR-2025","MCON","Mcon Rasayan India Ltd","YOSHI ENVIROTECH PRIVATE LIMITED","BUY","60,000","136.47","-"
"18-MAR-2025","MOBIKWIK","One Mobikwik Systems Ltd","AAKRAYA RESEARCH LLP","BUY","12,56,666","275.08","-"
"18-MAR-2025","MOBIKWIK","One Mobikwik Systems Ltd","AAKRAYA RESEARCH LLP","SELL","12,57,182","275.21","-"
"18-MAR-2025","MOBIKWIK","One Mobikwik Systems Ltd","ALPHAGREP SECURITIES PRIVATE LIMITED","SELL","4,19,920","269.90","-"
"18-MAR-2025","MOBIKWIK","One Mobikwik Systems Ltd","ALPHAGREP SECURITIES PRIVATE LIMITED","BUY","4,19,920","269.86","-"
"18-MAR-2025","MOBIKWIK","One Mobikwik Systems Ltd","GRAVITON RESEARCH CAPITAL LLP","SELL","6,37,272","264.97","-"
"18-MAR-2025","MOBIKWIK","One Mobikwik Systems Ltd","GRAVITON RESEARCH CAPITAL LLP","BUY","6,37,272","264.31","-"
"18-MAR-2025","MOBIKWIK","One Mobikwik Systems Ltd","HRTI PRIVATE LIMITED","SELL","11,00,144","270.00","-"
"18-MAR-2025","MOBIKWIK","One Mobikwik Systems Ltd","HRTI PRIVATE LIMITED","BUY","11,30,391","269.28","-"
"18-MAR-2025","MOBIKWIK","One Mobikwik Systems Ltd","JUMP TRADING FINANCIAL INDIA PRIVATE LIMITED","SELL","10,06,005","274.33","-"
"18-MAR-2025","MOBIKWIK","One Mobikwik Systems Ltd","JUMP TRADING FINANCIAL INDIA PRIVATE LIMITED","BUY","10,13,920","274.28","-"
"18-MAR-2025","MOBIKWIK","One Mobikwik Systems Ltd","MATHISYS ADVISORS LLP","SELL","15,66,928","272.81","-"
"18-MAR-2025","MOBIKWIK","One Mobikwik Systems Ltd","MATHISYS ADVISORS LLP","BUY","15,91,526","273.42","-"
"18-MAR-2025","MOBIKWIK","One Mobikwik Systems Ltd","MICROCURVES TRADING PRIVATE LIMITED","BUY","4,89,971","275.12","-"
"18-MAR-2025","MOBIKWIK","One Mobikwik Systems Ltd","MICROCURVES TRADING PRIVATE LIMITED","SELL","4,89,971","275.20","-"
"18-MAR-2025","MOBIKWIK","One Mobikwik Systems Ltd","QE SECURITIES LLP","BUY","10,88,224","269.93","-"
"18-MAR-2025","MOBIKWIK","One Mobikwik Systems Ltd","QE SECURITIES LLP","SELL","11,40,045","271.97","-"
"18-MAR-2025","MOBIKWIK","One Mobikwik Systems Ltd","SETU SECURITIES PVT LTD","SELL","5,86,800","293.61","-"
"18-MAR-2025","MOBIKWIK","One Mobikwik Systems Ltd","SETU SECURITIES PVT LTD","BUY","5,88,716","293.59","-"
"18-MAR-2025","MOBIKWIK","One Mobikwik Systems Ltd","SHARE INDIA SECURITIES LIMITED","SELL","5,20,853","283.81","-"
"18-MAR-2025","MOBIKWIK","One Mobikwik Systems Ltd","SHARE INDIA SECURITIES LIMITED","BUY","5,21,403","284.95","-"
"18-MAR-2025","MOBIKWIK","One Mobikwik Systems Ltd","TOWER RESEARCH CAPITAL MARKETS INDIA PRIVATE LIMITED","BUY","4,07,895","271.51","-"
"18-MAR-2025","MOBIKWIK","One Mobikwik Systems Ltd","TOWER RESEARCH CAPITAL MARKETS INDIA PRIVATE LIMITED","SELL","4,24,378","272.53","-"
"18-MAR-2025","MOBIKWIK","One Mobikwik Systems Ltd","YUGA STOCKS AND COMMODITIES PRIVATE LIMITED","SELL","3,65,442","292.90","-"
"18-MAR-2025","MOBIKWIK","One Mobikwik Systems Ltd","YUGA STOCKS AND COMMODITIES PRIVATE LIMITED","BUY","4,15,442","286.94","-"
"18-MAR-2025","MOREPENLAB","Morepan Laboratories Ltd.","GRAVITON RESEARCH CAPITAL LLP","BUY","36,17,786","47.96","-"
"18-MAR-2025","MOREPENLAB","Morepan Laboratories Ltd.","GRAVITON RESEARCH CAPITAL LLP","SELL","36,17,786","47.98","-"
"18-MAR-2025","ORICONENT","Oricon Enterprises Ltd","HAZARIMALL SOMANI","BUY","12,50,000","39.70","-"
"18-MAR-2025","ORICONENT","Oricon Enterprises Ltd","ORIENTAL ENTERPRISES","SELL","12,50,000","39.70","-"
"18-MAR-2025","PARAMOUNT","Paramount Dye Tec Limited","SWATIPUSHP TRADELINK PRIVATE LIMITED","BUY","55,200","48.40","-"
"18-MAR-2025","PARAMOUNT","Paramount Dye Tec Limited","VINEY EQUITY MARKET LLP","SELL","55,200","48.40","-"
"18-MAR-2025","PURPLEUTED","Purple United Sales Ltd","MERU INVESTMENT FUND PCC- CELL 1","SELL","52,000","123.97","-"
"18-MAR-2025","PURPLEUTED","Purple United Sales Ltd","PINE OAK GLOBAL FUND","SELL","73,000","125.00","-"
"18-MAR-2025","QUADFUTURE","Quadrant Future Tek Ltd","AAKRAYA RESEARCH LLP","SELL","4,23,738","525.74","-"
"18-MAR-2025","QUADFUTURE","Quadrant Future Tek Ltd","AAKRAYA RESEARCH LLP","BUY","4,23,738","525.53","-"
"18-MAR-2025","QUADFUTURE","Quadrant Future Tek Ltd","GRAVITON RESEARCH CAPITAL LLP","BUY","3,25,604","508.19","-"
"18-MAR-2025","QUADFUTURE","Quadrant Future Tek Ltd","GRAVITON RESEARCH CAPITAL LLP","SELL","3,25,604","509.48","-"
"18-MAR-2025","QUADFUTURE","Quadrant Future Tek Ltd","HRTI PRIVATE LIMITED","SELL","6,95,094","518.30","-"
"18-MAR-2025","QUADFUTURE","Quadrant Future Tek Ltd","HRTI PRIVATE LIMITED","BUY","8,15,187","522.15","-"
"18-MAR-2025","QUADFUTURE","Quadrant Future Tek Ltd","JUMP TRADING FINANCIAL INDIA PRIVATE LIMITED","BUY","2,95,194","525.87","-"
"18-MAR-2025","QUADFUTURE","Quadrant Future Tek Ltd","JUMP TRADING FINANCIAL INDIA PRIVATE LIMITED","SELL","2,95,194","525.89","-"
"18-MAR-2025","QUADFUTURE","Quadrant Future Tek Ltd","MATHISYS ADVISORS LLP","BUY","5,92,406","525.23","-"
"18-MAR-2025","QUADFUTURE","Quadrant Future Tek Ltd","MATHISYS ADVISORS LLP","SELL","5,93,025","524.02","-"
"18-MAR-2025","QUADFUTURE","Quadrant Future Tek Ltd","QE SECURITIES LLP","BUY","3,76,264","518.55","-"
"18-MAR-2025","QUADFUTURE","Quadrant Future Tek Ltd","QE SECURITIES LLP","SELL","3,81,660","517.17","-"
"18-MAR-2025","QUADFUTURE","Quadrant Future Tek Ltd","SHARE INDIA SECURITIES LIMITED","SELL","2,01,819","544.17","-"
"18-MAR-2025","QUADFUTURE","Quadrant Future Tek Ltd","SHARE INDIA SECURITIES LIMITED","BUY","2,01,821","543.88","-"
"18-MAR-2025","QUADFUTURE","Quadrant Future Tek Ltd","TOWER RESEARCH CAPITAL MARKETS INDIA PRIVATE LIMITED","SELL","2,45,208","520.64","-"
"18-MAR-2025","QUADFUTURE","Quadrant Future Tek Ltd","TOWER RESEARCH CAPITAL MARKETS INDIA PRIVATE LIMITED","BUY","2,45,208","520.39","-"
"18-MAR-2025","QUADFUTURE","Quadrant Future Tek Ltd","YUGA STOCKS AND COMMODITIES PRIVATE LIMITED","SELL","4,16,328","550.14","-"
"18-MAR-2025","QUADFUTURE","Quadrant Future Tek Ltd","YUGA STOCKS AND COMMODITIES PRIVATE LIMITED","BUY","5,78,313","549.91","-"
"18-MAR-2025","RAYMOND","Raymond Ltd.","GRAVITON RESEARCH CAPITAL LLP","BUY","4,27,416","1,378.86","-"
"18-MAR-2025","RAYMOND","Raymond Ltd.","GRAVITON RESEARCH CAPITAL LLP","SELL","4,27,416","1,378.94","-"
"18-MAR-2025","ROCKINGDCE","Rockingdeals Circu Eco L","RAJESH KUMAR SINGLA","SELL","31,000","369.95","-"
"18-MAR-2025","SHANTI","Shanti Overseas (Ind) Ltd","HEMAL ARUNBHAI MEHTA","BUY","60,270","14.19","-"
"18-MAR-2025","SUPERHOUSE","Superhouse Limited","VIJAY S PARIKH","BUY","1,24,000","146.93","-"
"18-MAR-2025","SUPERHOUSE","Superhouse Limited","VIJAY SURESH PARIKH","SELL","1,24,000","146.91","-"
"18-MAR-2025","TRITURBINE","Triveni Turbine Limited","GRAVITON RESEARCH CAPITAL LLP","SELL","20,82,514","563.34","-"
"18-MAR-2025","TRITURBINE","Triveni Turbine Limited","GRAVITON RESEARCH CAPITAL LLP","BUY","20,82,514","563.18","-"
"18-MAR-2025","VERTEXPLUS","Vertexplus Technologies L","DINA NATH GUPTA","SELL","39,000","129.50","-"
"18-MAR-2025","VERTEXPLUS","Vertexplus Technologies L","GOENKA BUSINESS & FINANCE LIMITED","BUY","39,000","129.50","-"
"18-MAR-2025","YAARI","Yaari Digi Int Ser Ltd","RISHIKESH PARTHASARATHI","SELL","8,41,729","13.26","-"
"18-MAR-2025","ZIMLAB","Zim Laboratories Limited","ELIZABETH  MATHEW","BUY","7,96,500","80.87","-"
"18-MAR-2025","ZIMLAB","Zim Laboratories Limited","MATHEW  CYRIAC","SELL","7,96,500","80.87","-"
"19-MAR-2025","AGARWALFT","Agarwal Float Glass I Ltd","RAHUL BHAILAL SHAH HUF","BUY","55,500","45.53","-"
"19-MAR-2025","AGARWALFT","Agarwal Float Glass I Ltd","RAHUL SHAH","SELL","55,500","45.53","-"
"19-MAR-2025","AGSTRA","AGS Transact Tech Ltd","CHOLAMANDALAM INVESTMENT AND FINANCE COMPANY LTD","SELL","9,20,000","10.75","-"
"19-MAR-2025","AGSTRA","AGS Transact Tech Ltd","MULTIPLIER SHARE & STOCK ADVISORS PRIVATE LIMITED","BUY","10,18,950","10.74","-"
"19-MAR-2025","AKG","AKG Exim Limited","KALAPI VINIT NAGADA","BUY","4,00,000","13.22","-"
"19-MAR-2025","AKG","AKG Exim Limited","MLH VENTURES LLP","SELL","4,87,132","13.22","-"
"19-MAR-2025","AUSL","Aditya Ultra Steel Ltd","KABRA KAILASH","SELL","2,10,000","29.40","-"
"19-MAR-2025","AVG","AVG Logistics Limited","NIKHIL VORA","BUY","81,738","228.50","-"
"19-MAR-2025","BAWEJA","Baweja Studios Limited","MALANI WEALTH ADVISORS PRIVATE LIMITED","BUY","2,00,000","53.42","-"
"19-MAR-2025","BAWEJA","Baweja Studios Limited","NNM SECURITIES PVT LTD","BUY","800","54.00","-"
"19-MAR-2025","BAWEJA","Baweja Studios Limited","NNM SECURITIES PVT LTD","SELL","2,02,400","53.43","-"
"19-MAR-2025","CHAMUNDA","Chamunda Electrical Ltd","ISHAAN TRADEFIN LLP","BUY","1,20,000","49.16","-"
"19-MAR-2025","CHAMUNDA","Chamunda Electrical Ltd","ISHAAN TRADEFIN LLP","SELL","1,23,000","46.31","-"
"19-MAR-2025","CONTI","Continental Seed Chem Ltd","DEEPA MAITREYA SHAH","BUY","79,992","31.00","-"
"19-MAR-2025","CONTI","Continental Seed Chem Ltd","XTENDED BUSINESS REPORTING LIMITED","SELL","79,992","31.00","-"
"19-MAR-2025","DATAPATTNS","Data Patterns India Ltd","GRAVITON RESEARCH CAPITAL LLP","BUY","5,34,078","1,725.06","-"
"19-MAR-2025","DATAPATTNS","Data Patterns India Ltd","GRAVITON RESEARCH CAPITAL LLP","SELL","5,34,078","1,726.17","-"
"19-MAR-2025","DATAPATTNS","Data Patterns India Ltd","HRTI PRIVATE LIMITED","SELL","5,28,584","1,727.10","-"
"19-MAR-2025","DATAPATTNS","Data Patterns India Ltd","HRTI PRIVATE LIMITED","BUY","5,48,300","1,727.23","-"
"19-MAR-2025","DIVYADHAN","Divyadhan Recycling Ind L","HETAL GAURAVBHAI VIRADIA","SELL","1,80,000","37.00","-"
"19-MAR-2025","DIVYADHAN","Divyadhan Recycling Ind L","KINGSMAN WEALTH FUND PCC - KIF II","BUY","1,80,000","37.00","-"
"19-MAR-2025","EASEMYTRIP","Easy Trip Planners Ltd","MANSI SHARE AND STOCK ADVISORS PVT LTD","SELL","1,80,50,265","13.19","-"
"19-MAR-2025","EASEMYTRIP","Easy Trip Planners Ltd","MANSI SHARE AND STOCK ADVISORS PVT LTD","BUY","2,01,95,368","13.09","-"
"19-MAR-2025","GANGAFORGE","Ganga Forging Limited","PUNIT DUGAR","SELL","11,00,000","5.07","-"
"19-MAR-2025","GANGAFORGE","Ganga Forging Limited","SHIVIRJAIN","BUY","11,00,000","5.06","-"
"19-MAR-2025","GENSOL","Gensol Engineering Ltd","CINCO STOCK VISION LLP","BUY","3,00,000","224.90","-"
"19-MAR-2025","GENSOL","Gensol Engineering Ltd","KLJ PLASTICIZERS LIMITED","SELL","3,00,000","248.50","-"
"19-MAR-2025","GENSOL","Gensol Engineering Ltd","M M CERAMICS AND FERRO ALLOYS","SELL","2,05,000","231.30","-"
"19-MAR-2025","GENSOL","Gensol Engineering Ltd","MANSI SHARE AND STOCK ADVISORS PVT LTD","BUY","54","244.91","-"
"19-MAR-2025","GENSOL","Gensol Engineering Ltd","MANSI SHARE AND STOCK ADVISORS PVT LTD","SELL","2,20,093","224.91","-"
"19-MAR-2025","GENSOL","Gensol Engineering Ltd","VIRTUE FINANCIAL SERVICES PRIVATE LIMITED","SELL","2,00,000","224.90","-"
"19-MAR-2025","GRINFRA","G R Infraprojects Limited","GRAVITON RESEARCH CAPITAL LLP","BUY","9,65,183","1,041.60","-"
"19-MAR-2025","GRINFRA","G R Infraprojects Limited","GRAVITON RESEARCH CAPITAL LLP","SELL","9,65,183","1,042.52","-"
